Applicant.ID,Position.Name,Employer.Name,City,State.Name,State.Code,Start.Date,End.Date,Job.Description,Salary,Can.Contact.Employer,Created.At,Updated.At
14445,Distribution Planning Analyst,"Williams-Sonoma, Inc.",San Francisco,California,CA,01-05-2008,31-07-2010,NA,NA,NA,2015-02-21 23:34:46 UTC,2015-02-21 23:34:46 UTC
14445,Assistant Control Buyer,"Williams-Sonoma, Inc.",San Francisco,California,CA,01-06-2007,31-05-2008,NA,NA,NA,2015-02-21 23:34:46 UTC,2015-02-21 23:34:46 UTC
14445,Sales Associate,"Williams-Sonoma, Inc.",San Francisco,California,CA,01-11-2003,30-06-2007,NA,NA,NA,2015-02-21 23:34:46 UTC,2015-02-21 23:34:46 UTC
14448,NA,Qualcomm,NA,NA,NA,NA,NA,NA,NA,NA,2015-02-22 00:50:51 UTC,2015-02-22 00:50:51 UTC
14454,Winter Intern,"CDG Promotional Marketing Co., Ltd",,,,01-12-2013,31-12-2013,"â€¢	Assisted marketing coordinator with proposing a design of promotional products for Glico, a Japanese snack product.
â€¢	Analyzed the cost and quality of certain goods among several different vendors.
â€¢	Initiated contact and presented the companyâ€™s past popular products among employees of a client.
â€¢	Attracted students for the companyâ€™s business seminar by approaching colleges and proposing ideas.",NA,NA,2015-02-22 06:08:07 UTC,2015-02-22 06:08:07 UTC
14454,Summer Intern,Aflac,Columbus,Georgia,GA,01-06-2012,31-08-2012,"â€¢	Passed the state examination for Life-Only, Accident and Health Insurance Licensing.
â€¢	Participated in sales training school for 1 week.
â€¢	Assisted coordinator for concerning customer contracts, insuring accuracy, and completion of the documents. 
â€¢	Presented the companyâ€™s brochures and answered clientsâ€™ queries regarding a certain plan.
â€¢	Identified sales prospects and contacts of customersâ€™ accounts.",NA,NA,2015-02-22 06:08:07 UTC,2015-02-22 06:08:07 UTC
14454,Sales Executive,"Advise Co.,",,,,01-03-2009,31-03-2010,"â€¢	Assist clients with becoming independent contractors for big companies.
â€¢	Provided information on job opportunities and necessary equipment to complete the jobs. 
â€¢	Tested clients on existing skills such as typing speed, data entry, and basic computer skills. 
â€¢	Distributed contracts for jobs based on clientsâ€™ qualifications.
â€¢	Awarded â€œTop Salesmanâ€ title.",NA,NA,2015-02-22 06:08:07 UTC,2015-02-22 06:08:07 UTC
14456,Recovery Specialist,TEFCU,,,,01-04-2014,,"TEFCU (Transit Employee Federal Credit Union),                                   April 2014- Current                 
Washington, DC. 20018

Recovery Specialist

â€¢	Collect delinquent loans, credit cards accounts and overdrawn share checking accounts (10 days and up, past due and charged off loans). 

â€¢	Processes returned checks and updates members loans or savings accounts as required.
.
â€¢	Establishes and maintains delinquent loan account records. Maintain delinquent credit cards accounts. Verify complete and maintain consumers dispute verifications for all delinquent accounts from multiple national credit bureaus.

â€¢	Establishes and maintain overdrawn account records as well as printing and mailing overdrawn payment notices.
â€¢	
â€¢	Review and investigate payment reports to resolve member disputes.  Recommends to Recovery Manger delinquent accounts to be charged off.

â€¢	Assign out vehicles for repossession. 

â€¢	Submit disability claims to CUNA

â€¢	Respond to consumers deputes from TransUion on ESOAR website.

â€¢	Respond to court Garnishments and Levies.",NA,NA,2015-02-22 14:23:14 UTC,2015-02-22 14:23:14 UTC
14456,Collections Specialist,"Western Union Business Solutions ( (Hire Strategy-Contractor),",London,,,01-07-2013,28-02-2014,"â€¢	Collection calls and/or correspondence in a fast-paced, goal oriented collections department. 
â€¢	Providing customer service regarding collection issues, processing customer refunds, processing and reviewing account adjustments, resolving client discrepancies and short payments. Responsible for monitoring and maintaining assigned accounts, customer calls, account adjustments, small balance write off, customer reconciliations and processing credit memos. 
â€¢	Accountable for reducing delinquency for assigned accounts. Enlists the efforts of Investigations and Senior Management when necessary to accelerate the collection process. Communicates and follows up effectively with sales department regarding customer accounts on a timely basis. 
â€¢	Establishes and maintains effective and cooperative working relationships with dealers and sales. 
â€¢	Prioritizes and manages multiple responsibilities
â€¢	Performs other assigned tasks and duties necessary to support the Collections department.",NA,NA,2015-02-22 14:23:14 UTC,2015-02-22 14:23:14 UTC
14456,Collector,FCO (Fair Collection & Outsourcing),,,,01-10-2012,31-07-2013,"â€¢	Counsel debtors to assist in locating resources to resolves outstanding debts
â€¢	Communicate with debtors by telephone and provide resolution to terms to their outstanding debts
â€¢	Utilize effective skip tracing techniques to locate parties
â€¢	Document accounts, record visa and check by phone charges, understand compliance with all applicable Federal and State laws and SRA compliance policies and procedures
â€¢	Maintain over 500-600 corporate and commercial property accounts
â€¢	Negotiate payment terms when appropriate party is contacted
â€¢	Perform other duties assigned by management",NA,NA,2015-02-22 14:23:14 UTC,2015-02-22 14:23:14 UTC
14456,Senior Credit and Collection Analyst,Hanley Wood,Washington,District of Columbia,DC,01-04-2002,31-07-2011,"â€¢	Managed the collections for the Magazine Division and the e-Media accounts receivable divisions of approximately $6 million in monthly collections.
â€¢	Evaluated annual performance for accounts receivable team and quarterly job planning meetings.
â€¢	Coordinated accounts receivable activity with the accounts receivable manager and financial analyst.
â€¢	Managed and coordinated the collections process with outside collection agencies.
â€¢	Prepared monthly statistical reports and attended monthly meeting with accounts receivable team, controller, and accounts receivable manager to review the receivables status.
â€¢	Initiated and maintained customer accounts representing 50 percent of A/R aging.
â€¢	Reduced DSO at an average of 55 days, bad debt expense of 1.25 percent and over 90-day balance.
â€¢	Improved methods and managed credit limits for new accounts.
â€¢	Recipient of Red Point Award (2004).
â€¢	Initiated collection calls, troubleshooting various billing issues, creating and maintaining various quantitative reports.
â€¢	Coordinated with outside collection agency on accounts sent for bad debt collection.
â€¢	Generated customersâ€™ monthly statements, and 60-day and 90-day dunning letters.
â€¢	Determined credit limits by running Dunn and Bradstreet reports for credit ratings.
â€¢	Coordinated with accounts receivable manager in communicating with publishers on account status and billing questions.
â€¢	Organized quantitative reports to measure all bad debts, write-offs and legal action with corporate attorney when appropriate.
â€¢	Reduced the receivables 30-120 days by 30-40 percent within three months after arriving at Hanley Woods.",NA,NA,2015-02-22 14:23:14 UTC,2015-02-22 14:23:14 UTC
14472,Team Member,Jersey Mikes Subs,Canoga Park,California,CA,30-12-2014,22-01-2015,"â€¢	Responsible for prepping product for the next day and constructing customers meals. 
	â€¢	Proficient in operating POS (Point of Sale) System  
	â€¢	Kept up with Health Standards by keeping restaurant clean at all times. 
	â€¢	Provided customers with outstanding customer service, ability to up sell and promote upcoming promotions within store.  Utilized Social Media to promote local store. 
",9,FALSE,2015-02-23 04:17:14 UTC,2015-02-23 04:17:14 UTC
14472,Sales Team,Champs Sports,Canoga Park,California,CA,01-01-2013,28-02-2013,"â€¢	Operated POS (Point Of Sale) System for all customer transactions.
	â€¢	Proficient Inventory Systems and keeping store stocked and replenished with merchandise according to store merchandise layouts. 
	â€¢	Responsible of cleaning and organizing the store, including the checkout desk and display. 
	â€¢	Proficient with time management skills and being proactive on the sales for by efficiently monitoring inventory of items, keeping the sales floor clean and always able to assist customers in a timely manner
	â€¢	Provided excellent product knowledge to customers in person, on the phone as well as utilizing social media
",NA,FALSE,2015-02-23 04:03:58 UTC,2015-02-23 04:17:14 UTC
14472,Sales Floor,Target,Canoga Park,California,CA,18-10-2011,09-06-2012,"	â€¢	Responsible for restocking shelves, assisting customer in finding products on the floor, updated Targetâ€™s inventory data base on a daily basis.   
	â€¢	Proficient in upkeep of store, making sure each area was customer ready at all times .
	â€¢	Proficient in POS (Point of Sale) system 
	â€¢	Proficient in providing excellent Customer Service, knowledgeable of all Target Products and having a strong ability to up sell when needed.   
",8.5,FALSE,2015-02-23 04:03:58 UTC,2015-02-23 04:17:14 UTC
14486,Import Director,Tabletops Unlimited,NA,NA,NA,01-03-2003,NA,NA,NA,NA,2015-02-23 18:25:08 UTC,2015-02-23 18:25:08 UTC
14491,Sales Coordinator,Four Seasons Hotels and Resorts,Los Angeles,California,CA,NA,NA,"- Sales coordinator for group sales team.
- Assist with proposal responses and follow up
- Work with clients and hotel to secure group business
- Phone and calendar management
- Ensure all data entry is in compliance with company standards",22,FALSE,2015-02-23 21:32:45 UTC,2015-02-23 21:32:45 UTC
14492,assistant professor,University of Illinois at Chicago,Chicago,Illinois,IL,01-07-1990,31-08-1997,"taught courses in world history, music history, music theory; chaired workshops on composition/writing skills, class presentations, introduction to music",NA,TRUE,2015-02-26 20:03:57 UTC,2015-02-26 20:03:57 UTC
14498,SR.Technical Recruiter // IT Recruiter,CyberThink,bridgewater,New Jersey,NJ,24-02-2013,NA,Working with Different IT clients and providing staffing support. Responsible for whole RPO process.,5,TRUE,2015-02-24 09:52:43 UTC,2015-02-24 09:52:43 UTC
145,Customer Service,John Mcnamara,San Mateo,California,CA,01-01-2009,01-03-2013,NA,NA,TRUE,2014-08-15 22:04:06 UTC,2014-08-15 22:04:06 UTC
1450,office manager,centa plumbing,New York,New York,NY,16-08-2014,16-08-2014,call customers make appointments call in payroll do bank deposits ,14,TRUE,2014-08-15 22:06:27 UTC,2014-08-15 22:06:27 UTC
1450,OFFICE MANAGER,MARIO CENTA,New York,New York,NY,16-08-2014,16-08-2014,CALL CUSTOMERS MAKE APPOINTMENTS CALL IN PAYROLL MAKE BANK DEPOSITS ,14,TRUE,2014-08-15 22:06:27 UTC,2014-08-15 22:06:27 UTC
14508,shilpa,NYIN,Newcity,New York,NY,NA,NA,DS,NA,FALSE,2015-03-20 00:09:15 UTC,2015-03-20 00:09:15 UTC
14510,cashier,Dollar General,Goodlettsville,Tennessee,TN,NA,NA,NA,NA,NA,2015-02-26 23:48:54 UTC,2015-02-26 23:48:54 UTC
14511,Cash in Hand Jobs/Entry level staff Needed,www.workerneeded.max.st,los angeles,California,CA,27-02-2015,27-02-2015,"Cash in Hand Jobs/Entry level staff Needed
Work 40minutes or 2hour - Ideal Cash Pay.
You can make around $380-$410 in a day.
Work as u like ,morning, afternoon, or at night.
No any experience Required for this jobs.
Immediate Start , Zero start up cost.
Join Today & Start Earning.
For Apply this Position,visit at:-
http://www.workerneeded.max.st",50,FALSE,2015-02-27 09:46:54 UTC,2015-02-27 09:46:54 UTC
14513,WEEKEND Staff Wanted For Cash Jobs (Daily),www.workerneeded.max.st,los angeles,California,CA,28-02-2015,28-02-2015,"WEEKEND Staff Wanted For Cash Jobs (Daily)
Work 40minutes or 2hour - Ideal Cash Pay.
You can make around $380-$410 in a day.
Work as u like ,morning, afternoon, or at night.
No any experience Required for this jobs.
Immediate Start , Zero start up cost.
Join Today & Start Earning.
For Apply this Position,visit at:-
http://www.workerneeded.max.st",50,FALSE,2015-02-28 05:23:13 UTC,2015-02-28 05:23:13 UTC
14514,Customer Service Rep,Convergys Corp.,St. Louis,Missouri,MO,22-09-2014,01-01-2015,"Credited Customers Accounts
TroubleShoot Customers Home Phone, Cable, And Internet",9,TRUE,2015-02-28 17:14:48 UTC,2015-02-28 17:31:52 UTC
14514,Housekeeper,Gmabrill Gardens,St. Louis,Missouri,MO,04-01-2014,22-09-2014,"Cleaned Residents Apts
Cleaned Public Restrroms",9,TRUE,2015-02-28 17:31:52 UTC,2015-02-28 17:31:52 UTC
14514,Distributor,Matthews Medical Books,St. Louis,Missouri,MO,04-08-2013,04-01-2014,"Pick Orders
Pack The Orders
Ship The Orders Out To Local Stores",8.25,TRUE,2015-02-28 17:31:52 UTC,2015-02-28 17:31:52 UTC
14519,"Owner, Business Efficiency Coach",My Sounding Board,,,,01-01-2014,,"My Sounding Board is a team of professional small business owners who understand just what it takes to effectively plan, run, and market your business.  Based in New York, we commit to personal attention for our clients, offering decades of experience and the latest innovations to make your business run at its most efficient.

While you are an expert in your field, whether it's teaching, baking, design or something entirely new, running the logistics of a small business is a challenge. 

We offer coaching on marketing; financial planning; profit and loss statements; customer retention and growth; efficiency; social media; tax and legal matters.

If you are ready to dig in, demystify, and de-clutter your business process, contact My Sounding Board for a business efficiency coaching package tailored to suit your growing business.",NA,NA,2015-03-01 21:39:52 UTC,2015-03-01 21:39:52 UTC
14519,Photographer,Feline Digital,,,,01-01-2002,31-12-2013,"Published freelance photographer specialising in music events, weddings and reportage-style family & pet photography.",NA,NA,2015-03-01 21:39:52 UTC,2015-03-01 21:39:52 UTC
